date,bases,open_access_bases,bytes,open_access_bytes
"05/05/2013",1278326046959106,631535041705195,886313840476881,484775372956358
"05/06/2013",1279553393649314,632122450410915,886962884403829,485117540330935
"05/07/2013",1280922861081781,633491917843382,887782970955945,485937626883051
"05/08/2013",1282894988685225,635436404954719,889006594092862,487136466773730
"05/09/2013",1456992895519738,636455720260962,1007458353885290,487769990015051
"05/10/2013",1459434389753455,637996804850425,1008873266280897,488810236750286
"05/11/2013",1460253319230018,638519183310738,1009365849183892,489139535926940
"05/12/2013",1460297766579574,638563630660294,1009393600741889,489167287484937
"05/13/2013",1461418583648529,639618020710617,1010139303586785,489884399320119
"05/14/2013",1462135692663935,640335129726023,1010577634171802,490322729905136
"05/15/2013",1465358040777226,643548820581189,1012464615046851,492190567410912
"05/16/2013",1465587840781077,643742603056640,1012617113314706,492324475190100
"05/17/2013",1467975371284027,644097178499016,1013696966738296,492540144744753
"05/18/2013",1467998412466336,644120219681325,1013714355153635,492557533160092
"05/19/2013",1468953037315301,644201055423298,1014231784289864,492607871368928
"05/20/2013",1470668284751367,645146435141648,1015277098163431,493237848959547
"05/21/2013",1470689776283635,645167913899945,1015295286090886,493256009728017
"05/22/2013",1471364571654778,645792553496258,1015779075510064,493705932810000
"05/23/2013",1472159203480442,646559272342842,1016291367145771,494204782858559
"05/24/2013",1472823747266080,647055292893412,1016637244339025,494472636476700
"05/25/2013",1472928945577360,647160491204692,1016708373366315,494543765503990
"05/26/2013",1472954548233981,647186093861313,1016725395355575,494560787493250
"05/27/2013",1474703376549439,648934922176771,1017779269942450,495614662080125
"05/28/2013",1476133585172033,650365130799365,1018715995144063,496551387281738
"05/29/2013",1476830161796005,651061707423337,1019198051158555,497033443296230
"05/30/2013",1478586348653667,652817894280999,1020371211663954,498206603801629
"05/31/2013",1479015214794524,653246760421856,1020598047497885,498433439635560
"06/01/2013",1480564605231970,653603908652442,1021341905044035,498672766087191
"06/03/2013",1481583621867333,654622925287805,1022023995405737,499354856448893
"06/04/2013",1486349830006610,659389133427082,1025630067077512,502960928120668
"06/05/2013",1488064978215824,661104281636296,1026820073056102,504150934099258
"06/06/2013",1489877092534827,662041212945835,1027792194272949,504711522973209
"06/07/2013",1491617134001486,663156914195580,1028791986498610,505426585934475
"06/08/2013",1492194776432752,663734556626846,1029166285912311,505800885348176
"06/10/2013",1496685519717304,668225299911398,1032050374967652,508684974403517
"06/11/2013",1500509022420155,672048802614249,1034611004368600,511245603804465
"06/12/2013",1503218911568106,673787080709799,1036165539040071,512365851342705
"06/13/2013",1505184337996269,675752507137962,1037449826676635,513650138979269
"06/14/2013",1506446270482516,677014439624209,1038506634174444,514706946477078
"06/15/2013",1507049481778131,677617650919824,1038920094428822,515120406731456
"06/16/2013",1507206060249919,677774229391612,1039028806201779,515229118504413
"06/17/2013",1509178409929790,679033806072765,1040186465331727,516068268963913
"06/18/2013",1510114063037328,679618683950455,1040721691373691,516422771334983
"06/19/2013",1513548167096199,682430424464498,1042535433107002,517923258076375
"06/20/2013",1515495423692075,683368050912224,1043669136366222,518548468298178
"06/21/2013",1516398937627506,683869184315646,1044229398414160,518891018963056
"06/22/2013",1516427554044503,683897800732643,1044250098048014,518911718596910
"06/23/2013",1516922498730092,684392745418232,1044563936829185,519225557378081
"06/24/2013",1517272282806739,684576405251343,1044762700744179,519340774665268
"06/25/2013",1517887983439797,685192105884401,1045143212114013,519721286035102
"06/26/2013",1524888901445366,692193023889970,1049528696860205,524106770781294
"06/27/2013",1525253301891511,692506295823371,1049763057074564,524313346255771
"06/28/2013",1526322265138882,693471026588449,1050371896136112,524878031861736
"06/29/2013",1527009567858979,694158329308546,1050717446092878,525223581818502
"06/30/2013",1527581014576848,694729776026415,1050959550307572,525465686033196
"07/01/2013",1528979656625430,696128418074997,1051708207573194,526214343298818
"07/02/2013",1529700184114962,696712405584329,1052162001008833,526610642153204
"07/03/2013",1532869432873882,699881654343249,1054346298250212,528794939394583
"07/04/2013",1533052947181254,700065168650621,1054478163603558,528926804747929
"07/05/2013",1533938277763601,700950499232968,1055045392210686,529494033355057
"07/06/2013",1534060325930891,701072547400258,1055112860413816,529561501558187
"07/07/2013",1534699002612710,701711224082077,1055520315564032,529968956708403
"07/08/2013",1536355776803824,703367998273191,1056659416380025,531108057524396
"07/09/2013",1536713713517092,703460366696327,1056858803203935,531175290207524
"07/10/2013",1537912172497966,703673080517401,1057485814519295,531300649018241
"07/11/2013",1539880812416901,704644768240546,1058526398977204,531876522956771
"07/12/2013",1541420127446892,706184083270537,1059624277687478,532974401667045
"07/13/2013",1541555658149720,706319613973365,1059704904302980,533055028282547
"07/14/2013",1541617262098311,706381217921956,1059747821273540,533097945253107
"07/15/2013",1541924190568294,706687620009239,1059934403024974,533284209122315
"07/16/2013",1542369686405544,707133108961197,1060232628101380,533582418439489
"07/17/2013",1543309448263313,708072421889678,1060878600535033,534227357992570
"07/18/2013",1544890469916304,709653370143074,1061870274551152,535218860807271
"07/19/2013",1545846564746081,710609464972851,1062463372734323,535811958990442
"07/20/2013",1545886960330915,710649860557685,1062504086314192,535852672570311
"07/21/2013",1546782164067528,711545064294298,1063031174008346,536379760264465
"07/22/2013",1548102235023873,712860527398298,1063782146637840,537120316900241
"07/23/2013",1550569296950359,714562980712986,1065086343638940,538088879132814
"07/24/2013",1551482882265646,715476566028273,1065469711743159,538472247237033
"07/25/2013",1552371413403117,716365097165744,1066122312803067,539124848296941
"07/26/2013",1562575785791214,716585659413074,1071026906616768,539280648298178
"07/27/2013",1562579654917385,716589528539245,1071031181732388,539284923413798
"07/28/2013",1563938488866099,716821433584745,1071744946781302,539445781743440
"07/29/2013",1564561836889450,717444781608096,1072184073504653,539884908466791
"07/30/2013",1565210417908552,718021164178510,1072541042877880,540209449590962
"07/31/2013",1565489093111739,718286160738905,1072722766822808,540384293678112
"08/01/2013",1565809566909858,718606634537024,1072896003134374,540557529989678
"08/02/2013",1566157982026689,718955049653855,1073135073563494,540796600418798
"08/03/2013",1566805201992911,719602269620077,1073542270849757,541203797705061
"08/04/2013",1569504283677828,719612328999612,1075406633117171,541212113596247
"08/05/2013",1570161476771149,720269522092933,1075797387945099,541602868424175
"08/06/2013",1570301665398413,720409710720197,1075886273865509,541691754344585
"08/07/2013",1571619835685693,720652667649542,1076769935250439,541864233788417
"08/08/2013",1573023012997944,721937707624183,1077712320348051,542727044419563
"08/09/2013",1575008377575786,723923072202025,1078918776051089,543933500122601
"08/10/2013",1577184364219347,726099058845586,1080116052884462,545130776955974
"08/11/2013",1577549039072177,726463733698416,1080317837360536,545332561432048
"08/12/2013",1579901410864596,728816105490835,1081924614456805,546939338528317
"08/13/2013",1580935672485061,729722126323300,1082594278595274,547553270229256
"08/14/2013",1583604803775527,732018059920266,1083919413156341,548714365802574
"08/15/2013",1585059236337482,733472492482221,1084819527551453,549614480197686
"08/16/2013",1586861198896788,735274455041527,1085781697791636,550576650437869
"08/17/2013",1588814277264934,737227533409673,1086891995520687,551686948166920
"08/18/2013",1590374105673711,738787361818450,1087758219855117,552553172501350
"08/19/2013",1591192372839887,739605628984626,1088251872848578,553046825494811
"08/20/2013",1592691770312795,741089249098734,1089214595037876,554000587353181
"08/21/2013",1598163208540845,746560687326784,1092493962491538,557279954806843
"08/22/2013",1600772825882233,749096756050840,1094106841219121,558842512751174
"08/23/2013",1602940174637074,751264104805681,1095427475344579,560163146876632
"08/24/2013",1603358074444442,751682004613049,1095692076917348,560427748449401
"08/25/2013",1603563944658368,751887874826975,1095832567601438,560568239133491
"08/26/2013",1605147754141471,752633378134578,1096705246045423,561063123674576
"08/27/2013",1605852660003429,753335788975736,1097163666086811,561520154745925
"08/28/2013",1607770184610814,755253313583121,1098232716059176,562589204718290
"08/29/2013",1608916332854070,756399461826377,1098875235627324,563231724286438
"08/30/2013",1609349042007897,756832170980204,1099109549539247,563466038198361
"08/31/2013",1609484439958717,756967568931024,1099185751000191,563542239659305
"09/01/2013",1616252737100806,763735866073113,1102581840015653,566938328674767
"09/02/2013",1616354667156422,763831102857217,1102648060625386,567001292250883
"09/03/2013",1619035363692815,766293774488560,1104393177378790,568634633760647
"09/04/2013",1622133136935513,769024044183714,1106217421694810,570272345401213
"09/05/2013",1624158193112142,770202706109011,1107442121172325,571120257104096
"09/06/2013",1624608964408517,770653477405386,1107751517381679,571429653313450
"09/07/2013",1624629578218465,770674091215334,1107765360897597,571443496829368
"09/08/2013",1624630884260002,770675397256871,1107766289812335,571444425744106
"09/09/2013",1625243784407971,771288297404840,1108229133216099,571907269147870
"09/10/2013",1625743793282318,771788306279187,1108549694915957,572227830847728
"09/11/2013",1629564615590016,773726532652246,1110836813785906,573520772487514
"09/12/2013",1632473612075418,775546557745299,1112511138238495,574602410098276
"09/13/2013",1633509849151830,775738060299974,1113111008790974,574735617616020
"09/14/2013",1633955596634787,776168141526883,1113391883391237,575008877449637
"09/15/2013",1634090285296983,776302830189079,1113493532371511,575110526429911
"09/16/2013",1636054149433731,778266694325827,1114752223700772,576369217759172
"09/17/2013",1637188652201334,779401197093430,1115487274368859,577104268427259
"09/18/2013",1639985904735006,781269495448910,1117294035222382,578452493982027
"09/19/2013",1641341201209928,781776942483544,1118063097716708,578803910349258
"09/20/2013",1643472548036478,783908289310094,1119487554234697,580228366867247
"09/21/2013",1643582648585020,784018389858636,1119561120513638,580301933146188
"09/22/2013",1643945534668780,784029389858526,1119767374772397,580309152830242
"09/23/2013",1646960670338276,785565437371836,1121621300896265,581333851702197
"09/24/2013",1650922149603111,786772229331085,1123899807156147,582075914038430
"09/25/2013",1651946758730565,786870501467967,1124475721918117,582139974123672
"09/26/2013",1660152727919365,787418873027497,1128903220579847,582490892350277
"09/27/2013",1661241861564215,788389473200281,1129624664514055,583135511972139
"09/28/2013",1661344080510550,788395601778332,1129669707900073,583140212309472
"09/29/2013",1661349538534550,788401059802332,1129672752067000,583143256476399
"09/30/2013",1661780977349590,788832498617372,1129969317917908,583439822327307
